trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,depart,trip_mode,mode_choice_logsum
696695273,2124070,717575,87086909,work,1,TRUE,1,work,654,528,NA,5,DRIVEALONEFREE,-2.36721621213001
696694993,2124070,717575,87086874,atwork,1,TRUE,1,atwork,768,654,NA,10,DRIVEALONEFREE,-0.7340000580855435
696694997,2124070,717575,87086874,atwork,1,FALSE,3,eatout,790,768,9.9703033279377,11,DRIVEALONEFREE,-0.42655480124542666
696694998,2124070,717575,87086874,atwork,2,FALSE,3,othmaint,899,790,9.691319301964517,11,DRIVEALONEFREE,-1.1396208514443225
696694999,2124070,717575,87086874,atwork,3,FALSE,3,Work,654,899,NA,11,DRIVEALONEFREE,-1.4777706590666482
696695277,2124070,717575,87086909,work,1,FALSE,1,Home,528,654,NA,23,DRIVEALONEFREE,-2.4538759893081403
697076497,2125233,717934,87134562,escort,1,TRUE,1,escort,520,529,NA,8,SHARED2FREE,0.5823887693405946
697076501,2125233,717934,87134562,escort,1,FALSE,3,shopping,518,520,13.89444095814671,8,SHARED2FREE,0.6241997865817204
697076502,2125233,717934,87134562,escort,2,FALSE,3,othdiscr,538,518,15.159668013721873,8,SHARED2FREE,0.455720719762916
697076503,2125233,717934,87134562,escort,3,FALSE,3,Home,529,538,NA,8,SHARED2FREE,0.8823334524612046
697523409,2126595,718320,87190426,school,1,TRUE,2,othdiscr,546,545,5.483219571064417,7,SHARED2FREE,-2.0279850600239158
697523410,2126595,718320,87190426,school,2,TRUE,2,school,507,546,NA,9,SHARED2FREE,-2.0188633547042767
697523413,2126595,718320,87190426,school,1,FALSE,1,Home,545,507,NA,17,SHARED2FREE,-2.1399094511913304
697523233,2126595,718320,87190404,escort,1,TRUE,1,escort,551,545,NA,20,SHARED3FREE,1.39205171779452
697523237,2126595,718320,87190404,escort,1,FALSE,1,Home,545,551,NA,21,SHARED3FREE,1.5916394456929306
698347345,2129107,719171,87293418,school,1,TRUE,1,school,277,473,NA,8,SHARED2FREE,-0.9223338274807955
698347349,2129107,719171,87293418,school,1,FALSE,1,Home,473,277,NA,16,SHARED3FREE,-0.9047435023945218
699101569,2131407,719870,87387696,escort,1,TRUE,1,escort,414,474,NA,8,SHARED3FREE,1.7837929268016663
699101573,2131407,719870,87387696,escort,1,FALSE,1,Home,474,414,NA,8,SHARED3FREE,1.7540277510257027
699101809,2131407,719870,87387726,work,1,TRUE,1,work,790,474,NA,8,DRIVEALONEFREE,-2.61079208237321
699101813,2131407,719870,87387726,work,1,FALSE,4,shopping,505,790,7.164671939301404,16,DRIVEALONEFREE,-1.6144408224420643
699101814,2131407,719870,87387726,work,2,FALSE,4,shopping,507,505,10.047217912953592,16,WALK,-0.2023308247023528
699101815,2131407,719870,87387726,work,3,FALSE,4,shopping,518,507,9.880176846462259,17,DRIVEALONEFREE,-0.4755959112674832
699101816,2131407,719870,87387726,work,4,FALSE,4,Home,474,518,NA,17,DRIVEALONEFREE,-0.6952343578951247
701014377,2137238,721726,87626797,work,1,TRUE,1,work,411,479,NA,8,DRIVEALONEFREE,-0.3491122697961516
701014381,2137238,721726,87626797,work,1,FALSE,2,work,408,411,12.446696938014387,19,DRIVEALONEFREE,-0.03959085693719629
701014382,2137238,721726,87626797,work,2,FALSE,2,Home,479,408,NA,20,DRIVEALONEFREE,-0.37191940060306433
701014353,2137238,721726,87626794,social,1,TRUE,1,social,518,479,NA,21,TNC_SHARED,0.04614165108547038
701014357,2137238,721726,87626794,social,1,FALSE,1,Home,479,518,NA,21,TNC_SINGLE,0.04915996224654126
702101633,2140553,722728,87762704,school,1,TRUE,1,school,377,481,NA,8,SHARED3FREE,-1.3836564613762568
702101457,2140553,722728,87762682,escort,1,TRUE,1,escort,515,481,NA,13,SHARED2FREE,-0.4103080586683737
702101461,2140553,722728,87762682,escort,1,FALSE,1,Home,481,515,NA,13,SHARED2FREE,-0.39836292819365643
702101637,2140553,722728,87762704,school,1,FALSE,1,Home,481,377,NA,13,SHARED3FREE,-1.3391438350775127
702224305,2140927,722828,87778038,school,1,TRUE,1,school,486,471,NA,7,WALK_LOC,-1.0573381087308849
702224309,2140927,722828,87778038,school,1,FALSE,1,Home,471,486,NA,15,WALK_LOC,-1.0632883274820066
702760561,2142562,723225,87845070,othmaint,1,TRUE,1,othmaint,297,440,NA,8,WALK,-0.43431968156568507
702760565,2142562,723225,87845070,othmaint,1,FALSE,1,Home,440,297,NA,10,WALK,-0.4343205234848016
702760601,2142562,723225,87845075,shopping,1,TRUE,1,shopping,398,440,NA,11,SHARED2FREE,1.2566911297443615
702760605,2142562,723225,87845075,shopping,1,FALSE,1,Home,440,398,NA,12,SHARED2FREE,1.2784531920383362
703856497,2145903,724416,87982062,work,1,TRUE,1,work,460,444,NA,8,WALK_LOC,-1.2205137593473738
703856501,2145903,724416,87982062,work,1,FALSE,2,escort,463,460,8.396580816837199,14,WALK_LOC,-0.7934540480993826
703856502,2145903,724416,87982062,work,2,FALSE,2,Home,444,463,NA,14,WALK_LOC,-1.0947863522178027
706503785,2153974,726945,88312973,work,1,TRUE,2,shopping,359,426,9.373625705234637,9,DRIVEALONEFREE,-0.941999699493888
706503786,2153974,726945,88312973,work,2,TRUE,2,work,322,359,NA,9,DRIVEALONEFREE,-0.5272054011390241
706503789,2153974,726945,88312973,work,1,FALSE,4,shopping,372,322,9.692103269141487,15,DRIVEALONEFREE,-0.4362398065098139
706503790,2153974,726945,88312973,work,2,FALSE,4,escort,398,372,10.537217310947218,15,DRIVEALONEFREE,-0.42620510669542483
706503791,2153974,726945,88312973,work,3,FALSE,4,escort,427,398,10.975435063144301,16,DRIVEALONEFREE,-0.7525176864616431
706503792,2153974,726945,88312973,work,4,FALSE,4,Home,426,427,NA,16,WALK,0.08101734832164804
707020713,2155550,727277,88377589,work,1,TRUE,1,work,496,426,NA,8,DRIVEALONEFREE,-0.6846452709461356
707020717,2155550,727277,88377589,work,1,FALSE,1,Home,426,496,NA,18,DRIVEALONEFREE,-0.6126294644933014
707297761,2156395,727657,88412220,othdiscr,1,TRUE,1,othdiscr,279,426,NA,9,SHARED3FREE,0.7008373078387893
707297765,2156395,727657,88412220,othdiscr,1,FALSE,2,shopping,434,279,14.773339138788282,17,SHARED3FREE,0.6669559816375579
707297766,2156395,727657,88412220,othdiscr,2,FALSE,2,Home,426,434,NA,17,SHARED3FREE,1.2018586516207503
708221849,2159212,728426,88527731,work,1,TRUE,1,work,436,427,NA,15,WALK,-2.652454067926151
708221853,2159212,728426,88527731,work,1,FALSE,1,Home,427,436,NA,18,WALK,-2.6531025400211754
708526561,2160141,728736,88565820,work,1,TRUE,1,work,679,428,NA,7,DRIVEALONEFREE,-2.8327258331510397
708526281,2160141,728736,88565785,atwork,1,TRUE,1,atwork,679,679,NA,14,SHARED3FREE,3.797258137140145
708526285,2160141,728736,88565785,atwork,1,FALSE,1,Work,679,679,NA,14,SHARED3FREE,3.797258137140145
708526565,2160141,728736,88565820,work,1,FALSE,1,Home,428,679,NA,16,DRIVEALONEFREE,-2.005627474902595
708526537,2160141,728736,88565817,social,1,TRUE,1,social,1284,428,NA,17,SHARED3FREE,0.6955996669045069
708526541,2160141,728736,88565817,social,1,FALSE,1,Home,428,1284,NA,21,SHARED3FREE,0.9547831602334296
708956897,2161453,729187,88619612,work,1,TRUE,1,work,518,430,NA,5,DRIVEALONEFREE,-1.6503804881647157
708956585,2161453,729187,88619573,atwork,1,TRUE,1,atwork,472,518,NA,13,DRIVEALONEFREE,-0.5394956416435508
708956589,2161453,729187,88619573,atwork,1,FALSE,1,Work,518,472,NA,14,DRIVEALONEFREE,-0.5384171514511962
708956901,2161453,729187,88619612,work,1,FALSE,1,Home,430,518,NA,17,DRIVEALONEFREE,-1.6544367839608192
708956785,2161453,729187,88619598,othdiscr,1,TRUE,1,othdiscr,273,430,NA,21,SHARED2FREE,0.7655253969902797
708956789,2161453,729187,88619598,othdiscr,1,FALSE,1,Home,430,273,NA,22,SHARED3FREE,0.7660833975963245
709599713,2163413,729790,88699964,school,1,TRUE,1,school,441,437,NA,8,WALK,-0.9050585113916134
709599717,2163413,729790,88699964,school,1,FALSE,1,Home,437,441,NA,13,WALK,-0.9050539969162211
709895633,2164315,730065,88736954,work,1,TRUE,1,work,497,437,NA,7,DRIVEALONEFREE,-0.5818342071852082
709895637,2164315,730065,88736954,work,1,FALSE,1,Home,437,497,NA,18,DRIVEALONEFREE,-0.5105367896968569
710634945,2166569,730819,88829368,work,1,TRUE,1,work,434,433,NA,15,DRIVEALONEFREE,0.017039059006110413
710634949,2166569,730819,88829368,work,1,FALSE,4,othmaint,431,434,10.445222720743127,17,DRIVEALONEFREE,-0.08843854179041356
710634950,2166569,730819,88829368,work,2,FALSE,4,eatout,434,431,10.039636121473682,17,DRIVEALONEFREE,-0.03240625223708922
710634951,2166569,730819,88829368,work,3,FALSE,4,othmaint,293,434,9.898184975609766,17,DRIVEALONEFREE,-0.3925876712072387
710634952,2166569,730819,88829368,work,4,FALSE,4,Home,433,293,NA,18,DRIVEALONEFREE,-0.3628249507314464
710846441,2167214,731045,88855805,school,1,TRUE,1,school,427,435,NA,9,WALK,-1.354097137338314
710846445,2167214,731045,88855805,school,1,FALSE,1,Home,435,427,NA,17,WALK,-1.353938195919072
711368945,2168807,731525,88921118,school,1,TRUE,1,school,442,442,NA,8,WALK,-0.6856992683839656
711368949,2168807,731525,88921118,school,1,FALSE,1,Home,442,442,NA,13,WALK,-0.6856992683839656
711868881,2170331,732044,88983610,work,1,TRUE,1,work,966,443,NA,6,DRIVEALONEFREE,-1.744783585714945
711868753,2170331,732044,88983594,atwork,1,TRUE,1,atwork,960,966,NA,10,SHARED3FREE,3.6575988195022515
711868757,2170331,732044,88983594,atwork,1,FALSE,1,Work,966,960,NA,10,SHARED3FREE,3.657875231626383
711868885,2170331,732044,88983610,work,1,FALSE,1,Home,443,966,NA,17,DRIVEALONEFREE,-3.4679912464189755
711868721,2170331,732044,88983590,shopping,1,TRUE,1,shopping,297,443,NA,23,TNC_SHARED,-1.07949373575378
711868725,2170331,732044,88983590,shopping,1,FALSE,1,Home,443,297,NA,23,TNC_SINGLE,-1.079855847904848
712119097,2171094,732205,89014887,shopping,1,TRUE,1,shopping,426,443,NA,9,DRIVEALONEFREE,0.4782726232763595
712119101,2171094,732205,89014887,shopping,1,FALSE,1,Home,443,426,NA,11,DRIVEALONEFREE,0.4660979938428219
712119057,2171094,732205,89014882,othmaint,1,TRUE,1,othmaint,472,443,NA,12,TNC_SINGLE,0.7123193287901043
712119061,2171094,732205,89014882,othmaint,1,FALSE,1,Home,443,472,NA,20,TNC_SINGLE,0.7194246164697161
713566217,2175506,733599,89195777,school,1,TRUE,1,school,459,419,NA,7,SHARED3FREE,-1.5257952077432344
713566221,2175506,733599,89195777,school,1,FALSE,1,Home,419,459,NA,15,SHARED3FREE,-1.5130583899900467
713577849,2175542,733607,89197231,escort,1,TRUE,1,escort,454,419,NA,8,SHARED3FREE,1.7279282061007843
713577853,2175542,733607,89197231,escort,1,FALSE,1,Home,419,454,NA,21,SHARED3FREE,1.7382449185362443
715494873,2181386,735496,89436859,shopping,1,TRUE,1,shopping,519,451,NA,12,DRIVEALONEFREE,-0.5439909229907677
715494877,2181386,735496,89436859,shopping,1,FALSE,1,Home,451,519,NA,15,TNC_SHARED,-0.4756380719232884
715494809,2181386,735496,89436851,othdiscr,1,TRUE,1,othdiscr,366,451,NA,16,DRIVEALONEFREE,-0.7749903596304398
715494813,2181386,735496,89436851,othdiscr,1,FALSE,1,Home,451,366,NA,19,DRIVEALONEFREE,-0.8446944709497407
715569857,2181617,735549,89446232,othmaint,1,TRUE,1,othmaint,396,451,NA,9,TNC_SHARED,-1.0257441796909355
715569861,2181617,735549,89446232,othmaint,1,FALSE,2,eatout,256,396,9.576649912246012,14,SHARED3FREE,-0.7216342701306979
715569862,2181617,735549,89446232,othmaint,2,FALSE,2,Home,451,256,NA,14,SHARED3FREE,-1.2552151275250856
715591353,2181680,735562,89448919,work,1,TRUE,1,work,70,451,NA,8,DRIVEALONEFREE,-2.4304221556137002
715591041,2181680,735562,89448880,atwork,1,TRUE,1,atwork,85,70,NA,11,SHARED3FREE,3.558508703002985
715591045,2181680,735562,89448880,atwork,1,FALSE,1,Work,70,85,NA,11,SHARED3FREE,3.557673078978724
715591073,2181680,735562,89448884,atwork,1,TRUE,2,shopping,69,70,19.786232811952146,12,SHARED2FREE,2.661404789233959
715591074,2181680,735562,89448884,atwork,2,TRUE,2,atwork,70,69,NA,12,SHARED2FREE,2.632339034154124
715591077,2181680,735562,89448884,atwork,1,FALSE,1,Work,70,70,NA,14,SHARED2FREE,2.7921697008642803
715591357,2181680,735562,89448919,work,1,FALSE,2,othmaint,431,70,6.475087583042231,16,DRIVEALONEFREE,-2.1436381181417126
715591358,2181680,735562,89448919,work,2,FALSE,2,Home,451,431,NA,17,DRIVEALONEFREE,-0.4092884206350507
716586129,2184713,736540,89573266,shopping,1,TRUE,1,shopping,431,453,NA,17,SHARED2FREE,1.6509024821744467
716586133,2184713,736540,89573266,shopping,1,FALSE,1,Home,453,431,NA,19,SHARED2FREE,1.6235656684521251
716954521,2185836,736901,89619315,work,1,TRUE,1,work,548,454,NA,8,DRIVEALONEFREE,-0.8036360178918105
716954525,2185836,736901,89619315,work,1,FALSE,1,Home,454,548,NA,16,DRIVEALONEFREE,-0.5834023035155286
717393625,2187175,737183,89674203,othmaint,1,TRUE,1,othmaint,460,454,NA,10,TNC_SINGLE,0.355464603973699
717393629,2187175,737183,89674203,othmaint,1,FALSE,1,Home,454,460,NA,15,TNC_SINGLE,0.36323597136961916
717393665,2187175,737183,89674208,shopping,1,TRUE,1,shopping,434,454,NA,17,SHARED2FREE,1.6274707047765562
717393669,2187175,737183,89674208,shopping,1,FALSE,1,Home,454,434,NA,18,SHARED2FREE,1.6045973081875418
717656113,2187975,737540,89707014,work,1,TRUE,1,work,454,454,NA,7,DRIVEALONEFREE,0.1085013332300618
717656117,2187975,737540,89707014,work,1,FALSE,1,Home,454,454,NA,14,DRIVEALONEFREE,0.1085013332300618
717846353,2188555,737712,89730794,work,1,TRUE,1,work,367,482,NA,11,DRIVEALONEFREE,-1.790160047774221
717846357,2188555,737712,89730794,work,1,FALSE,1,Home,482,367,NA,18,DRIVEALONEFREE,-1.8500228657457747
718979529,2192010,738702,89872441,school,1,TRUE,1,school,483,483,NA,6,WALK,-1.3702557408774962
718979533,2192010,738702,89872441,school,1,FALSE,1,Home,483,483,NA,11,WALK,-1.3702557408774962
720171873,2195645,739795,90021484,work,1,TRUE,1,work,194,485,NA,7,DRIVEALONEFREE,-2.3360471584250737
720171877,2195645,739795,90021484,work,1,FALSE,1,Home,485,194,NA,15,DRIVEALONEFREE,-2.2874136075822573
720212497,2195769,739826,90026562,shopping,1,TRUE,1,shopping,434,485,NA,8,SHARED3FREE,2.389379687461985
720212305,2195769,739826,90026538,escort,1,TRUE,1,escort,457,485,NA,11,SHARED3FREE,1.9649537830956778
720212309,2195769,739826,90026538,escort,1,FALSE,1,Home,485,457,NA,11,SHARED3FREE,1.9599315380809341
720212501,2195769,739826,90026562,shopping,1,FALSE,1,Home,485,434,NA,11,SHARED3FREE,2.365943207163196
720212433,2195769,739826,90026554,othdiscr,1,TRUE,2,escort,465,485,11.439760650902858,12,DRIVEALONEFREE,-0.08468258055031691
720212434,2195769,739826,90026554,othdiscr,2,TRUE,2,othdiscr,539,465,NA,12,TNC_SHARED,-0.5304895694318591
720212437,2195769,739826,90026554,othdiscr,1,FALSE,2,othmaint,519,539,11.01724124721109,16,TNC_SINGLE,-0.453652364383083
720212438,2195769,739826,90026554,othdiscr,2,FALSE,2,Home,485,519,NA,16,DRIVEALONEFREE,-0.2637511084751026
720388441,2196306,739945,90048555,escort,1,TRUE,2,shopping,460,485,16.87072475000681,8,SHARED3FREE,1.72146173919427
720388442,2196306,739945,90048555,escort,2,TRUE,2,escort,465,460,NA,8,SHARED3FREE,1.5801846912995703
720388445,2196306,739945,90048555,escort,1,FALSE,1,Home,485,465,NA,9,SHARED3FREE,1.3814255734656935
720388593,2196306,739945,90048574,othmaint,1,TRUE,1,othmaint,497,485,NA,11,SHARED3FREE,1.8537240492727134
720388597,2196306,739945,90048574,othmaint,1,FALSE,3,shopping,505,497,18.949523143230532,17,SHARED3FREE,2.026477047723759
720388598,2196306,739945,90048574,othmaint,2,FALSE,3,shopping,456,505,18.752145303034244,17,SHARED3FREE,1.510592436239466
720388599,2196306,739945,90048574,othmaint,3,FALSE,3,Home,485,456,NA,17,SHARED3FREE,1.9679859243914735
721699305,2200302,741164,90212413,school,1,TRUE,1,school,484,487,NA,8,WALK,-3.6959298293975555
721699309,2200302,741164,90212413,school,1,FALSE,1,Home,487,484,NA,14,WALK,-3.6959096096324053
722780785,2203599,742130,90347598,work,1,TRUE,1,work,496,489,NA,13,SHARED3FREE,1.3163454051465866
722780789,2203599,742130,90347598,work,1,FALSE,1,Home,489,496,NA,17,DRIVEALONEFREE,1.3154697643502982
723051929,2204426,742330,90381491,othdiscr,1,TRUE,1,othdiscr,494,489,NA,15,SHARED2FREE,1.1312712435320569
723051933,2204426,742330,90381491,othdiscr,1,FALSE,2,othmaint,472,494,16.3162519285163,15,SHARED2FREE,0.7811842459988648
723051934,2204426,742330,90381491,othdiscr,2,FALSE,2,Home,489,472,NA,15,SHARED2FREE,1.0239069848534583
723051937,2204426,742330,90381492,othdiscr,1,TRUE,3,social,505,489,13.286715799130409,17,TNC_SHARED,0.14974032769663148
723051938,2204426,742330,90381492,othdiscr,2,TRUE,3,othdiscr,518,505,13.565949599311661,18,DRIVEALONEFREE,0.07014634437084948
723051939,2204426,742330,90381492,othdiscr,3,TRUE,3,othdiscr,495,518,NA,18,TAXI,-0.07042047081662095
723051941,2204426,742330,90381492,othdiscr,1,FALSE,2,eatout,496,495,12.48512652498375,18,TNC_SINGLE,0.07532599436011744
723051942,2204426,742330,90381492,othdiscr,2,FALSE,2,Home,489,496,NA,18,DRIVEALONEFREE,0.38277236783708807
724312481,2208269,743316,90539060,school,1,TRUE,1,school,491,491,NA,12,WALK,-1.2942231561039863
724312485,2208269,743316,90539060,school,1,FALSE,1,Home,491,491,NA,18,WALK,-1.2942231561039863
725365425,2211479,743997,90670678,work,1,TRUE,2,escort,519,491,9.964291254274245,15,DRIVEALONEFREE,-0.37927162098250994
725365426,2211479,743997,90670678,work,2,TRUE,2,work,569,519,NA,16,DRIVEALONEFREE,-0.9149239745615417
725365429,2211479,743997,90670678,work,1,FALSE,2,univ,510,569,6.727097842407684,18,DRIVEALONEFREE,-0.6879639899072888
725365430,2211479,743997,90670678,work,2,FALSE,2,Home,491,510,NA,18,DRIVEALONEFREE,-0.4323822627848996
725827905,2212889,744517,90728488,work,1,TRUE,3,shopping,505,493,10.773872957693523,7,DRIVEALONEFREE,-0.2912614463472129
725827906,2212889,744517,90728488,work,2,TRUE,3,othdiscr,472,505,11.731203736932166,8,DRIVEALONEFREE,-0.4959943325648975
725827907,2212889,744517,90728488,work,3,TRUE,3,work,531,472,NA,9,DRIVEALONEFREE,-0.4883904740582363
725827909,2212889,744517,90728488,work,1,FALSE,1,Home,493,531,NA,18,DRIVEALONEFREE,-0.3756885053489787
728518249,2221092,746832,91064781,escort,1,TRUE,1,escort,485,492,NA,9,SHARED3FREE,1.9876472366479547
728518253,2221092,746832,91064781,escort,1,FALSE,1,Home,492,485,NA,11,SHARED3FREE,1.9862575887985254
728518377,2221092,746832,91064797,othdiscr,1,TRUE,1,othdiscr,519,492,NA,12,SHARED3FREE,1.6270574687520085
728518381,2221092,746832,91064797,othdiscr,1,FALSE,1,Home,492,519,NA,13,SHARED3FREE,1.626786379786818
728518401,2221092,746832,91064800,othmaint,1,TRUE,1,othmaint,505,492,NA,13,DRIVEALONEFREE,0.13233521182614202
728518405,2221092,746832,91064800,othmaint,1,FALSE,1,Home,492,505,NA,16,DRIVEALONEFREE,0.15742157332137216
729019281,2222619,747242,91127410,school,1,TRUE,1,school,419,494,NA,7,SHARED3FREE,-1.0553948725085722
729019285,2222619,747242,91127410,school,1,FALSE,1,Home,494,419,NA,16,SHARED3FREE,-1.055131056742709
729667361,2224595,747946,91208420,othdiscr,1,TRUE,1,othdiscr,518,456,NA,7,DRIVEALONEFREE,0.7001851001405576
729667365,2224595,747946,91208420,othdiscr,1,FALSE,1,Home,456,518,NA,10,SHARED2FREE,0.8110308506799742
729667425,2224595,747946,91208428,shopping,1,TRUE,1,shopping,505,456,NA,10,TNC_SHARED,-0.5415547620268739
729667429,2224595,747946,91208428,shopping,1,FALSE,2,shopping,505,505,11.185878765057657,10,DRIVEALONEFREE,0.3155383227171308
729667430,2224595,747946,91208428,shopping,2,FALSE,2,Home,456,505,NA,10,DRIVEALONEFREE,-0.41193834100019944
729667433,2224595,747946,91208429,shopping,1,TRUE,1,shopping,487,456,NA,11,TNC_SHARED,-0.2194245110162139
729667437,2224595,747946,91208429,shopping,1,FALSE,1,Home,456,487,NA,13,TNC_SHARED,-0.19001479821338513
729836609,2225111,748067,91229576,othdiscr,1,TRUE,1,othdiscr,456,456,NA,9,WALK,-0.6866054581179986
729836613,2225111,748067,91229576,othdiscr,1,FALSE,1,Home,456,456,NA,21,WALK,-0.6866054581179986
731904169,2231415,750068,91488021,eatout,1,TRUE,1,eatout,292,438,NA,10,DRIVEALONEFREE,1.2549852611076893
731904173,2231415,750068,91488021,eatout,1,FALSE,1,Home,438,292,NA,14,SHARED2FREE,1.285599678004577
732660385,2233720,750825,91582548,othmaint,1,TRUE,1,othmaint,426,447,NA,8,SHARED2FREE,0.8232846753849795
732660389,2233720,750825,91582548,othmaint,1,FALSE,3,escort,268,426,16.130631253327863,10,SHARED2FREE,0.8088849033487174
732660390,2233720,750825,91582548,othmaint,2,FALSE,3,othdiscr,346,268,15.364593292649595,10,SHARED2FREE,0.25200155252048934
732660391,2233720,750825,91582548,othmaint,3,FALSE,3,Home,447,346,NA,10,SHARED2FREE,0.17873962520730494
732660361,2233720,750825,91582545,othdiscr,1,TRUE,1,othdiscr,543,447,NA,15,SHARED3FREE,0.03777183864811572
732660365,2233720,750825,91582545,othdiscr,1,FALSE,1,Home,447,543,NA,18,SHARED3FREE,0.004269001239100709
732819161,2234204,750921,91602395,school,1,TRUE,1,school,438,447,NA,6,WALK,-0.8721492955786219
732819165,2234204,750921,91602395,school,1,FALSE,1,Home,447,438,NA,17,WALK,-0.8721525373985042
735089641,2241126,752967,91886205,work,1,TRUE,2,escort,450,459,9.971347442646469,8,DRIVEALONEFREE,-0.5017943510743622
735089642,2241126,752967,91886205,work,2,TRUE,2,work,472,450,NA,9,DRIVEALONEFREE,-1.2912932668678165
735089645,2241126,752967,91886205,work,1,FALSE,1,Home,459,472,NA,15,DRIVEALONEFREE,-1.0385345623943323
737070105,2247164,755199,92133763,work,1,TRUE,1,work,639,461,NA,7,WALK_LOC,-0.7215614447304343
737070109,2247164,755199,92133763,work,1,FALSE,1,Home,461,639,NA,16,WALK_LOC,-0.7022785632291881
737529569,2248565,755702,92191196,school,1,TRUE,1,school,486,463,NA,7,DRIVEALONEFREE,-0.3270159281674372
737529573,2248565,755702,92191196,school,1,FALSE,1,Home,463,486,NA,11,DRIVEALONEFREE,-0.3992456078235355
737529585,2248565,755702,92191198,shopping,1,TRUE,1,shopping,440,463,NA,15,DRIVEALONEFREE,-0.3814964005554792
737529589,2248565,755702,92191198,shopping,1,FALSE,1,Home,463,440,NA,18,DRIVEALONEFREE,-0.4564630518028311
738775313,2252363,756820,92346914,school,1,TRUE,1,school,459,496,NA,6,SHARED2FREE,-2.166768209952981
738775317,2252363,756820,92346914,school,1,FALSE,1,Home,496,459,NA,10,SHARED2FREE,-2.211489280387439
739527153,2254655,757935,92440894,work,1,TRUE,1,work,331,497,NA,6,DRIVEALONEFREE,-0.5080255427129042
739527157,2254655,757935,92440894,work,1,FALSE,1,Home,497,331,NA,17,DRIVEALONEFREE,-0.6506216387535155
741417353,2260418,759902,92677169,school,1,TRUE,1,school,527,524,NA,8,SHARED3FREE,-0.6975209773448037
741417357,2260418,759902,92677169,school,1,FALSE,1,Home,524,527,NA,16,SHARED3FREE,-0.6816404500997598
742110393,2262531,760619,92763799,othmaint,1,TRUE,3,shopping,537,525,14.476368519665963,9,SHARED2FREE,0.5368813348648711
742110394,2262531,760619,92763799,othmaint,2,TRUE,3,shopping,518,537,15.045245733241282,10,SHARED2FREE,0.4183939309474665
742110395,2262531,760619,92763799,othmaint,3,TRUE,3,othmaint,537,518,NA,10,SHARED2FREE,0.24458201475816735
742110397,2262531,760619,92763799,othmaint,1,FALSE,3,othmaint,522,537,15.25244805850521,12,SHARED2FREE,0.6910210000168832
742110398,2262531,760619,92763799,othmaint,2,FALSE,3,shopping,522,522,15.246983541746301,13,SHARED2FREE,1.2241593884097501
742110399,2262531,760619,92763799,othmaint,3,FALSE,3,Home,525,522,NA,14,SHARED2FREE,0.8526328285048376
742352481,2263269,760760,92794060,school,1,TRUE,1,school,524,525,NA,7,WALK,-1.6334678960021363
742352485,2263269,760760,92794060,school,1,FALSE,1,Home,525,524,NA,14,WALK,-1.63346601821722
744132273,2268695,762614,93016534,work,1,TRUE,2,othdiscr,497,522,12.14389060108783,9,DRIVEALONEFREE,-0.2366482956462224
744132274,2268695,762614,93016534,work,2,TRUE,2,work,519,497,NA,10,DRIVEALONEFREE,-0.19322771122745763
744132277,2268695,762614,93016534,work,1,FALSE,2,othmaint,472,519,11.967862232048638,17,DRIVEALONEFREE,-0.43579274781135713
744132278,2268695,762614,93016534,work,2,FALSE,2,Home,522,472,NA,18,DRIVEALONEFREE,-0.2671905972938782
745354073,2272420,763955,93169259,work,1,TRUE,2,othdiscr,533,522,11.689201075961108,7,DRIVEALONEFREE,-0.36375855257695283
745354074,2272420,763955,93169259,work,2,TRUE,2,work,519,533,NA,7,DRIVEALONEFREE,-0.6592555904989471
745354077,2272420,763955,93169259,work,1,FALSE,2,shopping,497,519,10.794734022955938,16,DRIVEALONEFREE,-0.4070175443533484
745354078,2272420,763955,93169259,work,2,FALSE,2,Home,522,497,NA,16,DRIVEALONEFREE,-0.5272024619440691
745767617,2273681,764280,93220952,school,1,TRUE,1,school,275,520,NA,7,SHARED3FREE,-1.493005967485143
745767621,2273681,764280,93220952,school,1,FALSE,2,othdiscr,440,275,9.181999300342143,13,SHARED3FREE,-0.8814353909030833
745767622,2273681,764280,93220952,school,2,FALSE,2,Home,520,440,NA,13,SHARED3FREE,-1.0871426985564079
746964065,2277329,765615,93370508,shopping,1,TRUE,1,shopping,519,516,NA,9,SHARED2FREE,-0.04440891129383579
746964069,2277329,765615,93370508,shopping,1,FALSE,1,Home,516,519,NA,13,SHARED2FREE,-0.2285373146307743
748484065,2281963,767829,93560508,othdiscr,1,TRUE,1,othdiscr,517,518,NA,15,TNC_SINGLE,0.3149303013238932
748484069,2281963,767829,93560508,othdiscr,1,FALSE,1,Home,518,517,NA,19,TNC_SINGLE,0.31366711961381866
748549385,2282162,767861,93568673,school,1,TRUE,1,school,471,518,NA,8,SHARED3FREE,-0.6337389796278372
748549389,2282162,767861,93568673,school,1,FALSE,1,Home,518,471,NA,13,SHARED3FREE,-0.6295663863468927
750050049,2286737,769678,93756256,work,1,TRUE,1,work,830,533,NA,5,DRIVEALONEFREE,-0.9320147643773923
750049769,2286737,769678,93756221,atwork,1,TRUE,1,atwork,824,830,NA,13,DRIVEALONEFREE,-0.07387183643256365
750049773,2286737,769678,93756221,atwork,1,FALSE,1,Work,830,824,NA,13,DRIVEALONEFREE,-0.07374351509965807
750050053,2286737,769678,93756256,work,1,FALSE,1,Home,533,830,NA,14,DRIVEALONEFREE,-0.9012229160338964
