household_id,TAZ,income,hhsize,HHT,auto_ownership,num_workers,sample_rate,chunk_id,income_in_thousands,income_segment,median_value_of_time,hh_value_of_time,num_non_workers,num_drivers,num_adults,num_children,num_young_children,num_children_5_to_15,num_children_16_to_17,num_college_age,num_young_adults,non_family,family,home_is_urban,home_is_rural,hh_work_auto_savings_ratio,num_under16_not_at_school,num_travel_active,num_travel_active_adults,num_travel_active_preschoolers,num_travel_active_children,num_travel_active_non_preschoolers,participates_in_jtf_model,joint_tour_frequency,num_hh_joint_tours
730819,433,0,1,6,1,-8,1,730818,0,1,6.01,2.134897365382283,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,-0.017821666,0,1,1,0,0,1,FALSE,0_tours,0
739795,485,64472,4,1,3,2,1,739794,64.472,3,10.44,2.757682002160286,2,2,2,2,0,2,0,0,0,FALSE,TRUE,TRUE,FALSE,2,0,4,2,0,2,4,TRUE,1_Disc,1
748067,456,30538,5,2,0,1,1,748066,30.538,2,8.81,9.114917440507815,4,2,2,3,0,3,0,0,2,FALSE,TRUE,TRUE,FALSE,-0.21795164,1,5,2,0,3,5,TRUE,0_tours,0
755987,463,8283,3,3,2,0,1,755986,8.283,1,6.01,2.174024691222252,3,3,2,1,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,-0.11400833,0,2,1,0,1,2,TRUE,0_tours,0
760619,525,212,4,3,0,1,1,760618,0.212,1,6.01,1.5388913304575598,3,2,1,3,0,2,1,0,0,FALSE,TRUE,TRUE,FALSE,0.92550004,2,2,1,0,1,2,TRUE,0_tours,0
762331,522,71328,4,1,4,3,1,762330,71.328,3,10.44,16.573904803994083,1,4,4,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,2.969415,0,3,3,0,0,3,TRUE,0_tours,0
763955,522,0,1,4,1,-8,1,763954,0,1,6.01,1.6912643776174827,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,-0.030584998,0,1,1,0,0,1,FALSE,0_tours,0
764379,520,30336,6,1,0,1,1,764378,30.336,2,8.81,8.731182839728305,5,2,2,4,0,4,0,0,2,FALSE,TRUE,FALSE,FALSE,1,4,2,1,0,1,2,TRUE,0_tours,0
772035,535,36403,4,3,0,1,1,772034,36.403,2,8.81,8.788807322652712,3,1,1,3,0,3,0,0,1,FALSE,TRUE,TRUE,FALSE,-0.28028333,2,1,0,0,1,1,FALSE,0_tours,0
778227,507,153498,3,1,3,2,1,778226,153.498,4,12.86,11.584427356338002,1,3,3,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,2,0,3,3,0,0,3,TRUE,0_tours,0
790243,540,62712,4,1,0,1,1,790242,62.712,3,10.44,2.490002158366568,3,2,2,2,2,0,0,0,2,FALSE,TRUE,TRUE,FALSE,-0.30016503,0,4,2,2,2,2,TRUE,0_tours,0
791491,542,56284,5,1,2,2,1,791490,56.284,2,8.81,7.513490698036192,3,2,2,3,0,3,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.23172167,0,4,1,0,3,4,TRUE,0_tours,0
798299,562,164627,3,1,0,3,1,798298,164.627,4,12.86,2.841080111198423,0,3,3,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,-0.52960086,0,3,3,0,0,3,TRUE,0_tours,0
811811,646,0,1,6,1,-8,1,811810,0,1,6.01,3.940818945618012,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0
824059,619,44464,4,1,2,3,1,824058,44.464,2,8.81,3.490474691960524,1,4,2,2,0,0,2,1,1,FALSE,TRUE,FALSE,FALSE,0.87472665,0,4,2,0,2,4,TRUE,0_tours,0
825899,621,75453,2,1,2,0,1,825898,75.453,3,10.44,9.880810910968908,2,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0
826675,624,46511,2,1,1,0,1,826674,46.511,2,8.81,1.7108831083397242,2,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0
827555,625,0,1,4,1,-8,1,827554,0,1,6.01,36.57721364143321,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0
829795,633,33446,2,1,2,0,1,829794,33.446,2,8.81,6.710497565242511,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0
831739,593,101949,6,1,2,1,1,831738,101.949,4,12.86,13.432284146201406,5,2,2,4,3,1,0,0,1,FALSE,TRUE,TRUE,FALSE,1,1,6,2,3,4,3,TRUE,0_tours,0
835835,615,24001,2,3,0,1,1,835834,24.001,1,6.01,4.286602604221935,1,2,1,1,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,0.21533333,0,2,1,0,1,2,TRUE,0_tours,0
8340,121,418,3,3,0,0,1,8339,0.418,1,6.01,1.4856466506156591,3,1,1,2,0,2,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,0,0,2,2,TRUE,0_tours,0
13180,1032,54402,5,3,0,2,1,13179,54.402,2,8.81,12.793164901910718,3,3,3,2,0,2,0,1,1,FALSE,TRUE,FALSE,FALSE,-0.39628333,0,4,2,0,2,4,TRUE,1_Main,1
24036,1084,0,1,4,0,-8,1,24035,0,1,6.01,3.040922115233888,9,1,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,-0.08505333,0,1,1,0,0,1,FALSE,0_tours,0
24796,1063,102162,3,1,0,2,1,24795,102.162,4,12.86,6.341839028078596,1,3,2,1,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,-0.29644835,0,3,2,0,1,3,TRUE,0_tours,0
30764,1077,130534,7,1,2,3,1,30763,130.534,4,12.86,5.028987637918477,4,5,5,2,2,0,0,1,2,FALSE,TRUE,FALSE,FALSE,0.74955,1,6,4,2,2,4,TRUE,0_tours,0
34972,1073,100339,2,3,0,2,1,34971,100.339,4,12.86,13.004504298190941,0,2,2,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,-0.12325,0,2,2,0,0,2,TRUE,0_tours,0
54676,1144,7252,4,1,0,0,1,54675,7.252,1,6.01,4.999353037744967,4,3,3,1,0,1,0,1,0,FALSE,TRUE,FALSE,FALSE,0,1,3,2,0,1,3,TRUE,0_tours,0
55796,1121,0,1,6,0,-8,1,55795,0,1,6.01,4.77980494495,9,1,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,-0.09333833,0,1,1,0,0,1,FALSE,0_tours,0
62172,1147,62593,5,1,3,2,1,62171,62.593,3,10.44,9.200040773774363,3,3,3,2,0,2,0,1,0,FALSE,TRUE,TRUE,FALSE,-0.2934292,0,5,3,0,2,5,TRUE,0_tours,0
88500,1223,0,1,6,0,-8,1,88499,0,1,6.01,2.2101587493236825,9,1,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0
93700,830,12542,3,3,0,1,1,93699,12.542,1,6.01,6.1697286327099095,2,2,2,1,1,0,0,0,2,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,1,FALSE,0_tours,0
101396,822,31356,4,2,1,1,1,101395,31.356,2,8.81,8.214503371565469,3,2,2,2,1,1,0,0,2,FALSE,TRUE,FALSE,FALSE,-0.17728168,1,3,1,1,2,2,TRUE,0_tours,0
107740,887,71387,4,1,0,2,1,107739,71.387,3,10.44,11.794702418696296,2,2,2,2,0,2,0,0,1,FALSE,TRUE,FALSE,FALSE,-0.44408333,0,4,2,0,2,4,TRUE,0_tours,0
118932,919,51463,6,1,1,1,1,118931,51.463,2,8.81,4.176514165435372,5,2,2,4,2,2,0,0,2,FALSE,TRUE,TRUE,FALSE,-0.21870832,0,5,1,2,4,3,TRUE,0_tours,0
132644,1281,0,4,3,0,0,1,132643,0,1,6.01,11.794878969458296,4,2,2,2,2,0,0,0,2,FALSE,TRUE,TRUE,FALSE,1,1,4,2,2,2,2,TRUE,1_Shop,1
169172,1205,49169,2,3,0,2,1,169171,49.169,2,8.81,2.9484631652379165,0,2,2,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,-0.4233667,0,1,1,0,0,1,FALSE,0_tours,0
190212,1174,52991,2,1,0,2,1,190211,52.991,2,8.81,2.239584069278442,0,2,2,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,-0.39805663,0,2,2,0,0,2,TRUE,0_tours,0
192436,740,314,4,1,2,1,1,192435,0.314,1,6.01,36.41887470658375,3,3,2,2,0,1,1,0,0,FALSE,TRUE,TRUE,FALSE,1,0,4,2,0,2,4,TRUE,0_tours,0
194356,742,62159,9,2,0,1,1,194355,62.159,3,10.44,24.052866150193292,8,8,8,1,1,0,0,4,1,FALSE,TRUE,FALSE,FALSE,0.96166754,0,8,7,1,1,7,TRUE,0_tours,0
204124,701,63195,8,1,2,2,1,204123,63.195,3,10.44,7.479939413665944,6,4,4,4,2,2,0,2,0,FALSE,TRUE,TRUE,FALSE,-0.40166163,1,6,3,1,3,5,TRUE,1_Main,1
216196,710,39824,5,1,0,2,1,216195,39.824,2,8.81,2.7997198280166216,3,3,2,3,1,2,1,0,1,FALSE,TRUE,TRUE,FALSE,0.70479167,0,3,1,1,2,2,TRUE,0_tours,0
218636,688,63824,3,1,0,1,1,218635,63.824,3,10.44,6.215953769953638,2,3,3,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.23185332,0,1,1,0,0,1,FALSE,0_tours,0
237004,909,31907,4,3,4,2,1,237003,31.907,2,8.81,8.396855043059158,2,4,4,0,0,0,0,1,0,FALSE,TRUE,TRUE,FALSE,0.91431165,0,4,4,0,0,4,TRUE,0_tours,0
241036,879,58740,10,1,2,2,1,241035,58.74,2,8.81,5.181748999043366,8,2,2,8,3,5,0,0,1,FALSE,TRUE,TRUE,FALSE,-0.2719,1,9,2,2,7,7,TRUE,0_tours,0
243596,873,88378,3,1,0,2,1,243595,88.378,3,10.44,3.202115469177911,1,3,3,0,0,0,0,1,0,FALSE,TRUE,TRUE,FALSE,-0.45217168,0,3,3,0,0,3,TRUE,0_tours,0
260916,1358,43435,6,1,2,1,1,260915,43.435,2,8.81,5.726876447554323,5,2,2,4,1,4,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,6,2,1,4,5,TRUE,0_tours,0
261580,1396,96750,4,1,2,2,1,261579,96.75,3,10.44,3.1090092656296844,2,2,2,2,0,2,0,0,0,FALSE,TRUE,TRUE,FALSE,2,0,4,2,0,2,4,TRUE,0_tours,0
269284,1405,0,1,6,0,-8,1,269283,0,1,6.01,12.755022913811134,9,1,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0
270116,1557,92391,3,1,4,3,1,270115,92.391,3,10.44,3.8810628695488756,0,3,3,0,0,0,0,0,3,FALSE,TRUE,TRUE,FALSE,1.93305,0,3,3,0,0,3,TRUE,0_tours,0
271276,1449,40300,4,1,2,2,1,271275,40.3,2,8.81,4.071344013964005,2,4,4,0,0,0,0,1,0,FALSE,TRUE,TRUE,FALSE,0.3998367,0,4,4,0,0,4,TRUE,0_tours,0
272812,1414,107639,5,1,2,1,1,272811,107.639,4,12.86,28.538365711626096,4,2,2,3,2,2,0,0,2,FALSE,TRUE,TRUE,FALSE,-0.43610165,2,5,2,2,3,3,TRUE,0_tours,0
291316,1597,77630,2,1,2,2,1,291315,77.63,3,10.44,34.133106528794286,0,2,2,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,2,0,1,1,0,0,1,FALSE,0_tours,0
307380,213,38425,4,3,0,1,1,307379,38.425,2,8.81,7.670912338368586,3,1,1,3,0,3,0,0,1,FALSE,TRUE,FALSE,FALSE,-0.26646167,1,3,1,0,2,3,TRUE,0_tours,0
310028,186,55222,7,1,2,1,1,310027,55.222,2,8.81,10.121044830539274,6,2,2,5,2,4,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.23985834,1,6,2,1,4,5,TRUE,0_tours,0
311532,198,182334,4,1,3,3,1,311531,182.334,4,12.86,38.99186825416187,1,4,4,0,0,0,0,0,2,FALSE,TRUE,TRUE,FALSE,2.7357783,0,4,4,0,0,4,TRUE,0_tours,0
313092,191,182334,4,1,0,3,1,313091,182.334,4,12.86,12.09161018747284,1,4,4,0,0,0,0,0,2,FALSE,TRUE,TRUE,FALSE,-0.75410163,0,1,1,0,0,1,FALSE,0_tours,0
319980,180,94068,2,1,2,1,1,319979,94.068,3,10.44,10.594115747012498,1,2,2,0,0,0,0,1,1,FALSE,TRUE,TRUE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0
337820,283,102638,6,1,2,2,1,337819,102.638,4,12.86,4.986122463706055,4,2,2,4,1,4,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.565855,1,5,2,0,3,5,TRUE,0_tours,0
349284,296,79435,2,1,0,1,1,349283,79.435,3,10.44,7.2565968598033574,1,2,2,0,0,0,0,0,2,FALSE,TRUE,TRUE,FALSE,-0.21178667,0,1,1,0,0,1,FALSE,0_tours,0
361716,1432,66303,5,1,1,1,1,361715,66.303,3,10.44,10.794994502670363,4,2,2,3,3,2,0,0,1,FALSE,TRUE,TRUE,FALSE,1,2,1,0,1,1,0,FALSE,0_tours,0
362556,1424,63757,2,1,2,1,1,362555,63.757,3,10.44,13.783766291474517,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,-0.2563167,0,2,2,0,0,2,TRUE,0_tours,0
363860,1429,0,1,6,0,-8,1,363859,0,1,6.01,2.1220167565844577,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0
363908,1429,0,1,4,1,-8,1,363907,0,1,6.01,5.183490374841554,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0
366044,1436,165303,4,1,2,1,1,366043,165.303,4,12.86,12.420254977948538,3,3,2,2,0,1,1,0,0,FALSE,TRUE,FALSE,FALSE,1,0,4,2,0,2,4,TRUE,0_tours,0
368004,1455,14821,3,1,0,0,1,368003,14.821,1,6.01,6.755278373121838,3,3,3,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,0,0,3,3,0,0,3,TRUE,0_tours,0
371612,1500,117298,3,1,2,2,1,371611,117.298,4,12.86,8.640145466231358,1,2,2,1,0,1,0,0,0,FALSE,TRUE,TRUE,FALSE,0.98099667,0,3,2,0,1,3,TRUE,0_tours,0
380404,1545,120003,3,3,3,3,1,380403,120.003,4,12.86,16.569742172704238,0,3,3,0,0,0,0,0,2,FALSE,TRUE,FALSE,FALSE,1.4520983,0,3,3,0,0,3,TRUE,0_tours,0
387324,1579,179992,6,1,2,2,1,387323,179.992,4,12.86,26.546633930703837,4,2,2,4,3,1,0,0,0,FALSE,TRUE,TRUE,FALSE,2,1,5,2,2,3,3,TRUE,0_tours,0
395188,1528,90161,8,1,4,2,1,395187,90.161,3,10.44,9.992966040288735,6,5,5,3,1,2,0,3,0,FALSE,TRUE,TRUE,FALSE,2,0,8,5,1,3,7,TRUE,0_tours,0
409060,1711,109815,4,1,2,1,1,409059,109.815,4,12.86,24.511414788267675,3,2,2,2,0,2,0,0,0,FALSE,TRUE,TRUE,FALSE,0.8706666,0,4,2,0,2,4,TRUE,0_tours,0
409356,1714,198587,4,1,3,1,1,409355,198.587,4,12.86,1.7318664390360008,3,3,3,1,1,0,0,0,1,FALSE,TRUE,TRUE,FALSE,1,1,4,3,1,1,3,TRUE,1_Disc,1
409980,1714,115277,2,1,2,2,1,409979,115.277,4,12.86,5.983557729911052,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,2,0,2,2,0,0,2,TRUE,0_tours,0
413836,1731,211204,5,1,4,2,1,413835,211.204,4,12.86,20.339562944550877,3,3,3,2,0,2,0,1,0,FALSE,TRUE,TRUE,FALSE,2,1,5,3,0,2,5,TRUE,0_tours,0
424132,1764,406735,4,1,2,2,1,424131,406.735,4,12.86,1.9629454777925712,2,2,2,2,1,2,0,0,0,FALSE,TRUE,TRUE,FALSE,0.86651665,1,4,2,1,2,3,TRUE,0_tours,0
425428,1553,0,1,4,1,-8,1,425427,0,1,6.01,6.822608003489606,9,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,-0.13067667,0,1,1,0,0,1,FALSE,0_tours,0
430540,1754,62712,2,1,2,1,1,430539,62.712,3,10.44,2.789915399009988,1,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0.41833335,0,2,2,0,0,2,TRUE,0_tours,0
437436,1727,74177,3,1,2,2,1,437435,74.177,3,10.44,5.410275509948379,1,2,2,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,2,0,3,2,0,1,3,TRUE,0_tours,0
447052,1656,50559,3,1,3,1,1,447051,50.559,2,8.81,5.707260213986984,2,3,2,1,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,-0.30407497,0,3,2,0,1,3,TRUE,1_Shop,1
455908,1627,12134,2,3,0,2,1,455907,12.134,1,6.01,5.236907343115188,0,2,1,1,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,-0.47949585,0,1,1,0,0,1,FALSE,0_tours,0
461788,1632,60469,2,1,1,0,1,461787,60.469,3,10.44,4.091528435472372,2,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0
463524,1689,70028,4,1,3,0,1,463523,70.028,3,10.44,6.9540629277128065,4,3,3,1,1,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,4,3,1,1,3,TRUE,1_Main,1
468116,1667,0,1,6,1,-8,1,468115,0,1,6.01,6.658488171229494,9,1,1,0,0,0,0,0,1,TRUE,FALSE,TRUE,FALSE,1,0,1,1,0,0,1,FALSE,0_tours,0
473108,1688,123720,5,1,4,3,1,473107,123.72,4,12.86,4.263904733334054,2,5,4,1,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,1.3044116,0,5,4,0,1,5,TRUE,0_tours,0
476252,1676,59364,6,1,3,3,1,476251,59.364,2,8.81,6.832700408072539,3,3,3,3,1,2,0,1,0,FALSE,TRUE,TRUE,FALSE,0.53646916,0,5,2,1,3,4,TRUE,0_tours,0
476756,1677,85839,7,1,2,3,1,476755,85.839,3,10.44,14.621129728834934,4,6,5,2,0,1,1,1,0,FALSE,TRUE,TRUE,FALSE,2.6512866,0,7,5,0,2,7,TRUE,0_tours,0
482900,2025,0,1,4,1,-8,1,482899,0,1,6.01,1.4116130494790209,9,1,1,0,0,0,0,1,0,TRUE,FALSE,TRUE,FALSE,0.9556667,0,1,1,0,0,1,FALSE,0_tours,0
493844,1938,46717,4,1,2,1,1,493843,46.717,2,8.81,23.084106295199106,3,4,4,0,0,0,0,0,1,FALSE,TRUE,TRUE,FALSE,1,0,4,4,0,0,4,TRUE,0_tours,0
505588,1955,127514,3,2,3,2,1,505587,127.514,4,12.86,2.332131162590354,1,3,3,0,0,0,0,0,3,FALSE,TRUE,TRUE,FALSE,3,0,2,2,0,0,2,TRUE,0_tours,0
513636,2002,134678,5,1,2,1,1,513635,134.678,4,12.86,3.723637740447395,4,2,2,3,1,3,0,0,0,FALSE,TRUE,TRUE,FALSE,0.5210833,0,5,2,1,3,4,TRUE,0_tours,0
517020,1917,41417,2,1,2,1,1,517019,41.417,2,8.81,1,1,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,2,2,0,0,2,TRUE,0_tours,0
519116,2809,45877,5,1,2,2,1,519115,45.877,2,8.81,2.1937224610188393,3,2,2,3,1,2,0,0,2,FALSE,TRUE,TRUE,FALSE,1.3361666,0,5,2,1,3,4,TRUE,0_tours,0
522108,2658,92633,4,1,2,1,1,522107,92.633,3,10.44,1.8520435066678722,3,2,2,2,2,0,0,0,2,FALSE,TRUE,TRUE,FALSE,1,0,4,2,2,2,2,TRUE,0_tours,0
534028,343,16354,2,3,0,1,1,534027,16.354,1,6.01,3.447721495026954,1,2,2,0,0,0,0,1,0,FALSE,TRUE,TRUE,FALSE,-0.13696332,0,1,1,0,0,1,FALSE,0_tours,0
535212,338,7839,5,3,0,1,1,535211,7.839,1,6.01,1.4752685772866427,4,2,1,4,1,3,1,0,0,FALSE,TRUE,FALSE,FALSE,-0.12082667,2,1,0,0,1,1,FALSE,0_tours,0
564884,413,212,5,3,1,1,1,564883,0.212,1,6.01,2.5896051499205983,4,1,1,4,1,4,0,0,1,FALSE,TRUE,TRUE,FALSE,1,1,5,1,1,4,4,TRUE,0_tours,0
572060,2153,47346,3,1,2,2,1,572059,47.346,2,8.81,21.68246667150913,1,2,2,1,1,0,0,0,2,FALSE,TRUE,TRUE,FALSE,2,1,3,2,1,1,2,TRUE,1_Disc,1
584588,2217,49507,2,1,2,0,1,584587,49.507,2,8.81,2.7213711717465294,2,2,2,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,0,0,1,1,0,0,1,FALSE,0_tours,0
585620,2219,0,1,6,1,-8,1,585619,0,1,6.01,1.1724208127682119,9,1,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0.14233331,0,1,1,0,0,1,FALSE,0_tours,0
585708,2221,62991,4,2,3,2,1,585707,62.991,3,10.44,19.646261168791376,2,4,4,0,0,0,0,0,4,FALSE,TRUE,FALSE,FALSE,3.4353333,0,4,4,0,0,4,TRUE,0_tours,0
595404,2283,61278,4,1,2,2,1,595403,61.278,3,10.44,15.231202298636846,2,4,3,1,0,0,1,1,0,FALSE,TRUE,TRUE,FALSE,0.8534167,0,4,3,0,1,4,TRUE,0_tours,0
596308,2287,0,4,3,1,0,1,596307,0,1,6.01,4.871913811739253,4,1,1,3,2,1,0,0,0,FALSE,TRUE,FALSE,FALSE,0,0,4,1,2,3,2,TRUE,0_tours,0
602364,2294,76299,5,1,1,1,1,602363,76.299,3,10.44,32.80843585126558,4,2,2,3,2,1,0,0,2,FALSE,TRUE,FALSE,FALSE,-0.06251667,3,5,2,2,3,3,TRUE,1_Shop,1
605204,2301,377838,4,1,4,2,1,605203,377.838,4,12.86,6.076494521521695,2,4,4,0,0,0,0,2,0,FALSE,TRUE,TRUE,FALSE,0.5408533,0,4,4,0,0,4,TRUE,0_tours,0
626772,2193,183288,6,1,2,2,1,626771,183.288,4,12.86,9.935311926015569,4,2,2,4,1,3,0,0,0,FALSE,TRUE,TRUE,FALSE,2,1,6,2,1,4,5,TRUE,0_tours,0
626860,2193,30054,2,1,2,0,1,626859,30.054,2,8.81,4.750475254688468,2,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,0,0,2,2,0,0,2,TRUE,0_tours,0
628356,2154,136232,2,1,4,2,1,628355,136.232,4,12.86,50,0,2,2,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,2,0,2,2,0,0,2,TRUE,0_tours,0
631772,2481,67961,4,1,3,2,1,631771,67.961,3,10.44,3.4420599811355896,2,4,4,0,0,0,0,0,4,FALSE,TRUE,TRUE,FALSE,3.2416666,0,4,4,0,0,4,TRUE,0_tours,0
634388,2488,29530,6,1,3,1,1,634387,29.53,1,6.01,1.9772819698998352,5,2,2,4,3,2,0,0,2,FALSE,TRUE,TRUE,FALSE,-0.16396832,2,5,2,2,3,3,TRUE,1_Main,1
646060,2585,111507,7,1,2,1,1,646059,111.507,4,12.86,6.5974232787248495,6,2,2,5,2,4,0,0,1,FALSE,TRUE,TRUE,FALSE,-0.19335668,1,5,1,1,4,4,TRUE,0_tours,0
646556,2592,77699,6,1,0,1,1,646555,77.699,3,10.44,9.301325535898364,5,2,2,4,2,2,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,5,1,2,4,3,TRUE,0_tours,0
649780,2116,203261,7,1,2,2,1,649779,203.261,4,12.86,10.761705379732948,5,2,2,5,2,3,0,0,0,FALSE,TRUE,TRUE,FALSE,1.3848333,2,5,2,0,3,5,TRUE,0_tours,0
656308,2096,55222,8,1,2,1,1,656307,55.222,2,8.81,3.7678921883019245,7,2,2,6,5,3,0,0,2,FALSE,TRUE,TRUE,FALSE,0.67450005,1,8,2,5,6,3,TRUE,1_Eat,1
661236,2104,798,7,1,3,0,1,661235,0.798,1,6.01,1.9722808121118618,7,2,2,5,2,3,0,0,0,FALSE,TRUE,TRUE,FALSE,0,3,5,1,1,4,4,TRUE,1_Main,1
665924,2140,809,2,3,1,1,1,665923,0.809,1,6.01,16.18063622237736,1,1,1,1,1,0,0,1,0,FALSE,TRUE,TRUE,FALSE,1,0,2,1,1,1,1,TRUE,0_tours,0
668220,2528,61227,3,1,2,1,1,668219,61.227,3,10.44,11.430112315555839,2,3,3,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,1,0,3,3,0,0,3,TRUE,1_Main,1
679228,2734,798,7,1,0,0,1,679227,0.798,1,6.01,5.3206882082185825,7,2,2,5,2,3,0,0,0,FALSE,TRUE,TRUE,FALSE,0,1,6,2,1,4,5,TRUE,0_tours,0
684324,2361,25910,4,1,0,1,1,684323,25.91,1,6.01,4.786855053143385,3,2,2,2,2,0,0,1,1,FALSE,TRUE,FALSE,FALSE,-0.020148333,2,1,1,0,0,1,FALSE,0_tours,0
686780,2351,101,5,1,0,1,1,686779,0.101,1,6.01,2.611942233403478,4,2,2,3,2,1,0,0,2,FALSE,TRUE,TRUE,FALSE,0.5060833,2,1,0,0,1,1,FALSE,0_tours,0
689772,2367,10360,2,1,0,2,1,689771,10.36,1,6.01,2.4623046352531595,0,2,2,0,0,0,0,2,0,FALSE,TRUE,FALSE,FALSE,-0.13016334,0,2,2,0,0,2,TRUE,0_tours,0
696372,2377,669,6,3,0,1,1,696371,0.669,1,6.01,8.808926741702585,5,6,6,0,0,0,0,6,0,FALSE,TRUE,FALSE,FALSE,-0.15581167,0,5,5,0,0,5,TRUE,0_tours,0
706316,2415,25381,2,1,2,2,1,706315,25.381,1,6.01,2.6917415205858775,0,2,2,0,0,0,0,1,1,FALSE,TRUE,TRUE,FALSE,0.84241164,0,1,1,0,0,1,FALSE,0_tours,0
710364,2437,22792,2,1,0,1,1,710363,22.792,1,6.01,6.36236241735293,1,2,2,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,-0.15092,0,1,1,0,0,1,FALSE,0_tours,0
722828,471,81843,5,1,0,1,1,722827,81.843,3,10.44,7.266432320334653,4,3,2,3,0,2,1,0,0,FALSE,TRUE,FALSE,FALSE,-0.1530175,0,5,2,0,3,5,TRUE,0_tours,0
732044,443,154689,4,1,3,3,1,732043,154.689,4,12.86,9.783254095462809,1,4,4,0,0,0,0,2,0,FALSE,TRUE,TRUE,FALSE,-0.3144866,0,4,4,0,0,4,TRUE,1_Shop,1
736540,453,75672,4,1,1,2,1,736539,75.672,3,10.44,18.99175934594265,2,2,2,2,1,1,0,0,2,FALSE,TRUE,TRUE,FALSE,0.902105,2,2,1,1,1,1,TRUE,0_tours,0
737540,454,0,1,6,1,-8,1,737539,0,1,6.01,7.3654276807124965,9,1,1,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,0.13883333,0,1,1,0,0,1,FALSE,0_tours,0
741164,487,123801,4,1,2,2,1,741163,123.801,4,12.86,14.274544901464028,2,2,2,2,1,2,0,0,2,FALSE,TRUE,TRUE,FALSE,1.6135833,0,4,2,1,2,3,TRUE,0_tours,0
743316,491,114062,4,1,0,2,1,743315,114.062,4,12.86,2.272761779805637,2,2,2,2,0,2,0,0,0,FALSE,TRUE,TRUE,FALSE,0.8234083,0,4,2,0,2,4,TRUE,0_tours,0
